id	rxn_src	enz	protein_stoich
RXN-NADN_n_FWD-YOL068C	NADN_n	YOL068C	YOL068C:1
RXN-NADN_n_FWD-YOR025W	NADN_n	YOR025W	YOR025W:1
RXN-NADN_n_FWD-YPL015C	NADN_n	YPL015C	YPL015C:1
RXN-NADPHt_c_l_FWD-SPONT	NADPHt_c_l	SPONT	zeroCost
RXN-NADPHt_c_l_REV-SPONT	NADPHt_c_l	SPONT	zeroCost
RXN-NADPHt_c_r_FWD-SPONT	NADPHt_c_r	SPONT	zeroCost
RXN-NADPHt_c_r_REV-SPONT	NADPHt_c_r	SPONT	zeroCost
RXN-NADPHt_c_rm_FWD-SPONT	NADPHt_c_rm	SPONT	zeroCost
RXN-NADPHt_c_rm_REV-SPONT	NADPHt_c_rm	SPONT	zeroCost
RXN-NADPt_c_l_FWD-SPONT	NADPt_c_l	SPONT	zeroCost
RXN-NADPt_c_l_REV-SPONT	NADPt_c_l	SPONT	zeroCost
RXN-NADPt_c_r_FWD-SPONT	NADPt_c_r	SPONT	zeroCost
RXN-NADPt_c_r_REV-SPONT	NADPt_c_r	SPONT	zeroCost
RXN-NADPt_c_rm_FWD-SPONT	NADPt_c_rm	SPONT	zeroCost
RXN-NADPt_c_rm_REV-SPONT	NADPt_c_rm	SPONT	zeroCost
RXN-NADS2_c_FWD-YHR074W	NADS2_c	YHR074W	YHR074W:1
RXN-NADS2_n_FWD-YHR074W	NADS2_n	YHR074W	YHR074W:1
RXN-NADS2_n_REV-YHR074W	NADS2_n	YHR074W	YHR074W:1
RXN-NADt1_m_FWD-YIL006W	NADt1_m	YIL006W	YIL006W:1
RXN-NADt2_m_FWD-YIL006W	NADt2_m	YIL006W	YIL006W:1
RXN-NADt3_m_FWD-YIL006W	NADt3_m	YIL006W	YIL006W:1
RXN-NADt_c_m_FWD-YEL006W	NADt_c_m	YEL006W	YEL006W:1
RXN-NADt_c_m_FWD-YIL006W	NADt_c_m	YIL006W	YIL006W:1
RXN-NADt_c_rm_FWD-SPONT	NADt_c_rm	SPONT	zeroCost
RXN-NADt_c_rm_REV-SPONT	NADt_c_rm	SPONT	zeroCost
RXN-NAMNPP_c_FWD-YOR209C	NAMNPP_c	YOR209C	YOR209C:1
RXN-NAMNPP_m_FWD-YOR209C	NAMNPP_m	YOR209C	YOR209C:1
RXN-NAtpa_e_FWD-YDR456W	NAtpa_e	YDR456W	YDR456W:1
RXN-NAtpa_e_FWD-YLR138W	NAtpa_e	YLR138W	YLR138W:1
RXN-NAtpa_e_REV-YDR456W	NAtpa_e	YDR456W	YDR456W:1
RXN-NAtpa_e_REV-YLR138W	NAtpa_e	YLR138W	YLR138W:1
RXN-NCAMt_c_n_FWD-SPONT	NCAMt_c_n	SPONT	zeroCost
RXN-NCAMt_c_n_REV-SPONT	NCAMt_c_n	SPONT	zeroCost
RXN-NDP10_c_FWD-YER005W	NDP10_c	YER005W	YER005W:1
RXN-NDP1_c_FWD-YER005W	NDP1_c	YER005W	YER005W:1
RXN-NDP3_c_FWD-YER005W	NDP3_c	YER005W	YER005W:1
RXN-NDP3_g_FWD-YEL042W	NDP3_g	YEL042W	YEL042W:1
RXN-NDP4_c_FWD-SPONT	NDP4_c		zeroCost
RXN-NDP5_c_FWD-YER005W	NDP5_c	YER005W	YER005W:1
RXN-NDP7_c_FWD-YER005W	NDP7_c	YER005W	YER005W:1
RXN-NDP7_g_FWD-YEL042W	NDP7_g	YEL042W	YEL042W:1
RXN-NDPDA1_c_FWD-SPONT	NDPDA1_c		zeroCost
RXN-NDPDA2_c_FWD-SPONT	NDPDA2_c		zeroCost
RXN-NDPK10_c_FWD-YKL067W	NDPK10_c	YKL067W	YKL067W:1
RXN-NDPK10_c_REV-YKL067W	NDPK10_c	YKL067W	YKL067W:1
RXN-NDPK1_c_FWD-YKL067W	NDPK1_c	YKL067W	YKL067W:1
RXN-NDPK2_c_FWD-YKL067W	NDPK2_c	YKL067W	YKL067W:1
RXN-NDPK3_c_FWD-YKL067W	NDPK3_c	YKL067W	YKL067W:1
RXN-NDPK4_c_FWD-YKL067W	NDPK4_c	YKL067W	YKL067W:1
RXN-NDPK5_c_FWD-YKL067W	NDPK5_c	YKL067W	YKL067W:1
RXN-NDPK6_c_FWD-YKL067W	NDPK6_c	YKL067W	YKL067W:1
RXN-NDPK6_c_REV-YKL067W	NDPK6_c	YKL067W	YKL067W:1
RXN-NDPK7_c_FWD-YKL067W	NDPK7_c	YKL067W	YKL067W:1
RXN-NDPK8_c_FWD-YKL067W	NDPK8_c	YKL067W	YKL067W:1
RXN-NDPK9_c_FWD-YKL067W	NDPK9_c	YKL067W	YKL067W:1
RXN-NFORTYR2t_c_e_FWD-YBR180W	NFORTYR2t_c_e	YBR180W	YBR180W:1
RXN-NFTYROX_c_FWD-YDR402CYDR403W	NFTYROX_c	YDR402CYDR403W	YDR402C:1,YDR403W:1
RXN-NH4t_c_e_FWD-YDR384C	NH4t_c_e	YDR384C	YDR384C:1
RXN-NH4t_c_e_FWD-YGR121C	NH4t_c_e	YGR121C	YGR121C:1
RXN-NH4t_c_e_FWD-YNL142W	NH4t_c_e	YNL142W	YNL142W:1
RXN-NH4t_c_e_FWD-YPR138C	NH4t_c_e	YPR138C	YPR138C:1
RXN-NH4t_c_e_REV-YDR384C	NH4t_c_e	YDR384C	YDR384C:1
RXN-NH4t_c_e_REV-YGR121C	NH4t_c_e	YGR121C	YGR121C:1
RXN-NH4t_c_e_REV-YNL142W	NH4t_c_e	YNL142W	YNL142W:1
RXN-NH4t_c_e_REV-YPR138C	NH4t_c_e	YPR138C	YPR138C:1
RXN-NH4t_c_m_FWD-SPONT	NH4t_c_m	SPONT	zeroCost
RXN-NH4t_c_m_REV-SPONT	NH4t_c_m	SPONT	zeroCost
RXN-NI2t_c_e_FWD-SPONT	NI2t_c_e	SPONT	zeroCost
RXN-NMNt_c_e_FWD-SPONT	NMNt_c_e	SPONT	zeroCost
RXN-NMNt_c_n_FWD-SPONT	NMNt_c_n	SPONT	zeroCost
RXN-NMNt_c_n_REV-SPONT	NMNt_c_n	SPONT	zeroCost
RXN-NMNt_c_x_FWD-SPONT	NMNt_c_x	SPONT	zeroCost
RXN-NMNt_c_x_REV-SPONT	NMNt_c_x	SPONT	zeroCost
RXN-NNAM_c_FWD-YGL037C	NNAM_c	YGL037C	YGL037C:1
RXN-NNATi_c_FWD-YGR010W	NNATi_c	YGR010W	YGR010W:1
RXN-NNATi_c_FWD-YLR328W	NNATi_c	YLR328W	YLR328W:1
RXN-NNDPR_c_FWD-YFR047C	NNDPR_c	YFR047C	YFR047C:1
RXN-NNDPR_m_FWD-YFR047C	NNDPR_m	YFR047C	YFR047C:1
RXN-NNMT_c_FWD-YLR285W	NNMT_c	YLR285W	YLR285W:1
RXN-NTD10pp_c_FWD-SPONT	NTD10pp_c		zeroCost
RXN-NTD11_c_FWD-YOR155C	NTD11_c	YOR155C	YOR155C:1
RXN-NTD1pp_c_FWD-SPONT	NTD1pp_c		zeroCost
RXN-NTD2pp_c_FWD-YER037W	NTD2pp_c	YER037W	YER037W:1
RXN-NTD2pp_c_FWD-YGL224C	NTD2pp_c	YGL224C	YGL224C:1
RXN-NTD3pp_c_FWD-SPONT	NTD3pp_c		zeroCost
RXN-NTD4pp_c_FWD-YER037W	NTD4pp_c	YER037W	YER037W:1
RXN-NTD4pp_c_FWD-YGL224C	NTD4pp_c	YGL224C	YGL224C:1
RXN-NTD5_c_FWD-SPONT	NTD5_c		zeroCost
RXN-NTD6pp_c_FWD-SPONT	NTD6pp_c		zeroCost
RXN-NTD7pp_c_FWD-SPONT	NTD7pp_c		zeroCost
RXN-NTD8_c_FWD-SPONT	NTD8_c		zeroCost
RXN-NTD9_c_FWD-YER037W	NTD9_c	YER037W	YER037W:1
RXN-NTP10_c_FWD-YER005W	NTP10_c	YER005W	YER005W:1
RXN-NTP3_c_FWD-YAL035W	NTP3_c	YAL035W	YAL035W:1
RXN-NTP3_c_FWD-YER005W	NTP3_c	YER005W	YER005W:1
RXN-NTP4_c_FWD-SPONT	NTP4_c		zeroCost
RXN-NTP5_c_FWD-YER005W	NTP5_c	YER005W	YER005W:1
RXN-NTP7_c_FWD-YER005W	NTP7_c	YER005W	YER005W:1
RXN-NTPDA2_c_FWD-SPONT	NTPDA2_c		zeroCost
RXN-O2t_c_e_FWD-SPONT	O2t_c_e	SPONT	zeroCost
RXN-O2t_c_e_REV-SPONT	O2t_c_e	SPONT	zeroCost
RXN-O2t_c_m_FWD-SPONT	O2t_c_m	SPONT	zeroCost
RXN-O2t_c_m_REV-SPONT	O2t_c_m	SPONT	zeroCost
RXN-O2t_c_r_FWD-SPONT	O2t_c_r	SPONT	zeroCost
RXN-O2t_c_r_REV-SPONT	O2t_c_r	SPONT	zeroCost
RXN-O2t_c_rm_FWD-SPONT	O2t_c_rm	SPONT	zeroCost
RXN-O2t_c_rm_REV-SPONT	O2t_c_rm	SPONT	zeroCost
RXN-O2t_c_x_FWD-SPONT	O2t_c_x	SPONT	zeroCost
RXN-O2t_c_x_REV-SPONT	O2t_c_x	SPONT	zeroCost
RXN-OAADC_c_FWD-YER010C	OAADC_c	YER010C	YER010C:1
RXN-OAAt_c_e_FWD-SPONT	OAAt_c_e	SPONT	zeroCost
RXN-OAAt_c_e_REV-SPONT	OAAt_c_e	SPONT	zeroCost
RXN-OAAtps_m_FWD-YKL120W	OAAtps_m	YKL120W	YKL120W:1
RXN-OCBT_c_FWD-YJL088W	OCBT_c	YJL088W	YJL088W:1
RXN-OCDCAt_c_e_FWD-SPONT	OCDCAt_c_e	SPONT	zeroCost
RXN-OCDCAt_c_e_REV-SPONT	OCDCAt_c_e	SPONT	zeroCost
RXN-OCDCAt_c_en_FWD-SPONT	OCDCAt_c_en	SPONT	zeroCost
RXN-OCDCAt_c_en_REV-SPONT	OCDCAt_c_en	SPONT	zeroCost
RXN-OCDCAt_c_l_FWD-SPONT	OCDCAt_c_l	SPONT	zeroCost
RXN-OCDCAt_c_l_REV-SPONT	OCDCAt_c_l	SPONT	zeroCost
RXN-OCDCAt_c_mm_FWD-SPONT	OCDCAt_c_mm	SPONT	zeroCost
RXN-OCDCAt_c_mm_REV-SPONT	OCDCAt_c_mm	SPONT	zeroCost
RXN-OCDCAt_c_rm_FWD-SPONT	OCDCAt_c_rm	SPONT	zeroCost
RXN-OCDCAt_c_rm_REV-SPONT	OCDCAt_c_rm	SPONT	zeroCost
RXN-OCDCEAt_c_e_FWD-SPONT	OCDCEAt_c_e	SPONT	zeroCost
RXN-OCDCEAt_c_e_REV-SPONT	OCDCEAt_c_e	SPONT	zeroCost
RXN-OCDCEAt_c_en_FWD-SPONT	OCDCEAt_c_en	SPONT	zeroCost
RXN-OCDCEAt_c_en_REV-SPONT	OCDCEAt_c_en	SPONT	zeroCost
RXN-OCDCEAt_c_l_FWD-SPONT	OCDCEAt_c_l	SPONT	zeroCost
RXN-OCDCEAt_c_l_REV-SPONT	OCDCEAt_c_l	SPONT	zeroCost
RXN-OCDCEAt_c_rm_FWD-SPONT	OCDCEAt_c_rm	SPONT	zeroCost
RXN-OCDCEAt_c_rm_REV-SPONT	OCDCEAt_c_rm	SPONT	zeroCost
RXN-OCTAt_c_e_FWD-SPONT	OCTAt_c_e	SPONT	zeroCost
RXN-OCTAt_c_e_REV-SPONT	OCTAt_c_e	SPONT	zeroCost
RXN-OCTAt_c_x_FWD-SPONT	OCTAt_c_x	SPONT	zeroCost
RXN-OCTAt_c_x_REV-SPONT	OCTAt_c_x	SPONT	zeroCost
RXN-ODECOAt_c_l_FWD-SPONT	ODECOAt_c_l	SPONT	zeroCost
RXN-ODECOAt_c_l_REV-SPONT	ODECOAt_c_l	SPONT	zeroCost
RXN-ODECOAt_c_mm_FWD-SPONT	ODECOAt_c_mm	SPONT	zeroCost
RXN-ODECOAt_c_mm_REV-SPONT	ODECOAt_c_mm	SPONT	zeroCost
RXN-ODECOAt_c_rm_FWD-SPONT	ODECOAt_c_rm	SPONT	zeroCost
RXN-ODECOAt_c_rm_REV-SPONT	ODECOAt_c_rm	SPONT	zeroCost
RXN-OHACT1_c_FWD-YGR177C	OHACT1_c	YGR177C	YGR177C:1
RXN-OHACT1_c_FWD-YOR377W	OHACT1_c	YOR377W	YOR377W:1
RXN-OHACT2_c_FWD-YGR177C	OHACT2_c	YGR177C	YGR177C:1
RXN-OHACT2_c_FWD-YOR377W	OHACT2_c	YOR377W	YOR377W:1
RXN-OHACT3_c_FWD-YGR177C	OHACT3_c	YGR177C	YGR177C:1
RXN-OHACT3_c_FWD-YOR377W	OHACT3_c	YOR377W	YOR377W:1
RXN-OHACT4_c_FWD-YGR177C	OHACT4_c	YGR177C	YGR177C:1
RXN-OHACT4_c_FWD-YOR377W	OHACT4_c	YOR377W	YOR377W:1
RXN-OHACT5_c_FWD-YGR177C	OHACT5_c	YGR177C	YGR177C:1
RXN-OHACT5_c_FWD-YOR377W	OHACT5_c	YOR377W	YOR377W:1
RXN-OMCDC_c_FWD-YJR148W	OMCDC_c	YJR148W	YJR148W:1
RXN-OMCDC_m_FWD-YHR208W	OMCDC_m	YHR208W	YHR208W:1
RXN-OMPDC_c_FWD-YEL021W	OMPDC_c	YEL021W	YEL021W:1
RXN-ORNDC_c_FWD-YKL184W	ORNDC_c	YKL184W	YKL184W:1
RXN-ORNTACi_m_FWD-YMR062C	ORNTACi_m	YMR062C	YMR062C:1
RXN-ORNTA_c_FWD-YLR438W	ORNTA_c	YLR438W	YLR438W:1
RXN-ORNtpa_m_FWD-YOR130C	ORNtpa_m	YOR130C	YOR130C:1
RXN-ORNtps_e_FWD-YEL063C	ORNtps_e	YEL063C	YEL063C:1
RXN-ORNtps_e_FWD-YKR039W	ORNtps_e	YKR039W	YKR039W:1
RXN-ORNtps_e_REV-YEL063C	ORNtps_e	YEL063C	YEL063C:1
RXN-ORNtps_e_REV-YKR039W	ORNtps_e	YKR039W	YKR039W:1
RXN-ORPT_c_FWD-YML106W	ORPT_c	YML106W	YML106W:1
RXN-ORPT_c_FWD-YMR271C	ORPT_c	YMR271C	YMR271C:1
RXN-ORPT_c_REV-YML106W	ORPT_c	YML106W	YML106W:1
RXN-ORPT_c_REV-YMR271C	ORPT_c	YMR271C	YMR271C:1
RXN-P5CD_m_FWD-YHR037W	P5CD_m	YHR037W	YHR037W:1
RXN-P5CD_m_REV-YHR037W	P5CD_m	YHR037W	YHR037W:1
RXN-P5CR_c_FWD-YER023W	P5CR_c	YER023W	YER023W:1
RXN-PACALDt_c_e_FWD-SPONT	PACALDt_c_e	SPONT	zeroCost
RXN-PACALDt_c_e_REV-SPONT	PACALDt_c_e	SPONT	zeroCost
RXN-PACALDt_c_m_FWD-SPONT	PACALDt_c_m	SPONT	zeroCost
RXN-PACALDt_c_m_REV-SPONT	PACALDt_c_m	SPONT	zeroCost
RXN-PADPRGH_c_FWD-YBR022W	PADPRGH_c	YBR022W	YBR022W:1
RXN-PADPRGH_c_FWD-YMR087W	PADPRGH_c	YMR087W	YMR087W:1
RXN-PADPRGH_c_REV-YBR022W	PADPRGH_c	YBR022W	YBR022W:1
RXN-PADPRGH_c_REV-YMR087W	PADPRGH_c	YMR087W	YMR087W:1
RXN-PAIL35Pt_c_vm_FWD-SPONT	PAIL35Pt_c_vm	SPONT	zeroCost
RXN-PAIL35Pt_c_vm_REV-SPONT	PAIL35Pt_c_vm	SPONT	zeroCost
RXN-PAIL35Pt_en_vm_FWD-SPONT	PAIL35Pt_en_vm	SPONT	zeroCost
RXN-PAIL35Pt_en_vm_REV-SPONT	PAIL35Pt_en_vm	SPONT	zeroCost
RXN-PAIL3K_vm_FWD-YBR097WYLR240W	PAIL3K_vm	YBR097WYLR240W	YBR097W:1,YLR240W:1
RXN-PAIL3Pt_gm_vm_FWD-SPONT	PAIL3Pt_gm_vm	SPONT	zeroCost
RXN-PAIL3Pt_gm_vm_REV-SPONT	PAIL3Pt_gm_vm	SPONT	zeroCost
RXN-PAIL3Pt_rm_vm_FWD-SPONT	PAIL3Pt_rm_vm	SPONT	zeroCost
RXN-PAIL3Pt_rm_vm_REV-SPONT	PAIL3Pt_rm_vm	SPONT	zeroCost
RXN-PAIL45Pt_c_en_FWD-SPONT	PAIL45Pt_c_en	SPONT	zeroCost
RXN-PAIL45Pt_c_en_REV-SPONT	PAIL45Pt_c_en	SPONT	zeroCost
RXN-PAIL45Pt_c_n_FWD-SPONT	PAIL45Pt_c_n	SPONT	zeroCost
RXN-PAIL45Pt_c_n_REV-SPONT	PAIL45Pt_c_n	SPONT	zeroCost
RXN-PAIL45Pt_en_rm_FWD-SPONT	PAIL45Pt_en_rm	SPONT	zeroCost
RXN-PAIL45Pt_en_rm_REV-SPONT	PAIL45Pt_en_rm	SPONT	zeroCost
RXN-PAIL4K_en_FWD-YJL100W	PAIL4K_en	YJL100W	YJL100W:1
RXN-PAIL4K_en_FWD-YLR305C	PAIL4K_en	YLR305C	YLR305C:1
RXN-PAIL4K_gm_FWD-YDR373WYNL267W	PAIL4K_gm	YDR373WYNL267W	YDR373W:1,YNL267W:1
RXN-PAIL4K_n_FWD-YNL267W	PAIL4K_n	YNL267W	YNL267W:1
RXN-PAIL4K_vm_FWD-YJL100W	PAIL4K_vm	YJL100W	YJL100W:1
RXN-PAIL4Pt_c_en_FWD-SPONT	PAIL4Pt_c_en	SPONT	zeroCost
RXN-PAIL4Pt_c_en_REV-SPONT	PAIL4Pt_c_en	SPONT	zeroCost
RXN-PAIL4Pt_en_rm_FWD-SPONT	PAIL4Pt_en_rm	SPONT	zeroCost
RXN-PAIL4Pt_en_rm_REV-SPONT	PAIL4Pt_en_rm	SPONT	zeroCost
RXN-PAILS_rm_FWD-YPR113W	PAILS_rm	YPR113W	YPR113W:1
RXN-PAILt_c_rm_FWD-SPONT	PAILt_c_rm	SPONT	zeroCost
RXN-PAILt_c_rm_REV-SPONT	PAILt_c_rm	SPONT	zeroCost
RXN-PAILt_en_rm_FWD-SPONT	PAILt_en_rm	SPONT	zeroCost
RXN-PAILt_en_rm_REV-SPONT	PAILt_en_rm	SPONT	zeroCost
RXN-PAILt_gm_rm_FWD-SPONT	PAILt_gm_rm	SPONT	zeroCost
RXN-PAILt_gm_rm_REV-SPONT	PAILt_gm_rm	SPONT	zeroCost
RXN-PAILt_n_rm_FWD-SPONT	PAILt_n_rm	SPONT	zeroCost
RXN-PAILt_n_rm_REV-SPONT	PAILt_n_rm	SPONT	zeroCost
RXN-PAILt_rm_vm_FWD-SPONT	PAILt_rm_vm	SPONT	zeroCost
RXN-PAILt_rm_vm_REV-SPONT	PAILt_rm_vm	SPONT	zeroCost
RXN-PAK_gm_FWD-SPONT	PAK_gm		zeroCost
RXN-PAK_vm_FWD-SPONT	PAK_vm		zeroCost
RXN-PAN4Pt_c_m_FWD-SPONT	PAN4Pt_c_m	SPONT	zeroCost
RXN-PAN4Pt_c_m_REV-SPONT	PAN4Pt_c_m	SPONT	zeroCost
RXN-PAPSR_c_FWD-YGR209CYPR167C	PAPSR_c	YGR209CYPR167C	YGR209C:1,YPR167C:1
RXN-PAPSR_c_FWD-YLR043CYPR167C	PAPSR_c	YLR043CYPR167C	YLR043C:1,YPR167C:1
RXN-PAP_gm_FWD-YDR503C	PAP_gm	YDR503C	YDR503C:1
RXN-PAP_rm_FWD-YMR165C	PAP_rm	YMR165C	YMR165C:1
RXN-PAP_vm_FWD-YDR284C	PAP_vm	YDR284C	YDR284C:1
RXN-PAPt_c_FWD-SPONT	PAPt_c	SPONT	zeroCost
RXN-PAPt_c_REV-SPONT	PAPt_c	SPONT	zeroCost
RXN-PAPt_c_m_FWD-YPR011C	PAPt_c_m	YPR011C	YPR011C:1
RXN-PAPt_c_m_REV-YPR011C	PAPt_c_m	YPR011C	YPR011C:1
RXN-PAt_en_rm_FWD-SPONT	PAt_en_rm	SPONT	zeroCost
RXN-PAt_en_rm_REV-SPONT	PAt_en_rm	SPONT	zeroCost
RXN-PAt_gm_rm_FWD-SPONT	PAt_gm_rm	SPONT	zeroCost
RXN-PAt_gm_rm_REV-SPONT	PAt_gm_rm	SPONT	zeroCost
RXN-PAt_l_rm_FWD-SPONT	PAt_l_rm	SPONT	zeroCost
RXN-PAt_l_rm_REV-SPONT	PAt_l_rm	SPONT	zeroCost
RXN-PAt_mm_rm_FWD-SPONT	PAt_mm_rm	SPONT	zeroCost
RXN-PAt_mm_rm_REV-SPONT	PAt_mm_rm	SPONT	zeroCost
RXN-PAt_rm_vm_FWD-SPONT	PAt_rm_vm	SPONT	zeroCost
RXN-PAt_rm_vm_REV-SPONT	PAt_rm_vm	SPONT	zeroCost
RXN-PBAL_c_FWD-YIL145C	PBAL_c	YIL145C	YIL145C:1
RXN-PC_c_FWD-YBR218C	PC_c	YBR218C	YBR218C:1
RXN-PC_c_FWD-YGL062W	PC_c	YGL062W	YGL062W:1
RXN-PCt_c_rm_FWD-SPONT	PCt_c_rm	SPONT	zeroCost
RXN-PCt_c_rm_REV-SPONT	PCt_c_rm	SPONT	zeroCost
RXN-PCt_en_rm_FWD-SPONT	PCt_en_rm	SPONT	zeroCost
RXN-PCt_en_rm_REV-SPONT	PCt_en_rm	SPONT	zeroCost
RXN-PCt_l_rm_FWD-SPONT	PCt_l_rm	SPONT	zeroCost
RXN-PCt_l_rm_REV-SPONT	PCt_l_rm	SPONT	zeroCost
RXN-PCt_mm_rm_FWD-SPONT	PCt_mm_rm	SPONT	zeroCost
RXN-PCt_mm_rm_REV-SPONT	PCt_mm_rm	SPONT	zeroCost
RXN-PDAGATpc_rm_FWD-YNR008W	PDAGATpc_rm	YNR008W	YNR008W:1
RXN-PDAGATpc_rm_REV-YNR008W	PDAGATpc_rm	YNR008W	YNR008W:1
RXN-PDAGATpe_rm_FWD-YNR008W	PDAGATpe_rm	YNR008W	YNR008W:1
RXN-PDAGATpe_rm_REV-YNR008W	PDAGATpe_rm	YNR008W	YNR008W:1
RXN-PDE1_c_FWD-YGL248W	PDE1_c	YGL248W	YGL248W:1
RXN-PDE1_c_FWD-YOR360C	PDE1_c	YOR360C	YOR360C:1
RXN-PDE2_c_FWD-YOR360C	PDE2_c	YOR360C	YOR360C:1
RXN-PDE3_c_FWD-YOR360C	PDE3_c	YOR360C	YOR360C:1
RXN-PDE4_c_FWD-YOR360C	PDE4_c	YOR360C	YOR360C:1
RXN-PDE5_c_FWD-YOR360C	PDE5_c	YOR360C	YOR360C:1
RXN-PDH_m_FWD-YBR221CYER178WYFL018CYGR193CYNL071W	PDH_m	YBR221CYER178WYFL018CYGR193CYNL071W	YBR221C:1,YER178W:1,YFL018C:1,YGR193C:1,YNL071W:1
RXN-PDMEMT_rm_FWD-YJR073C	PDMEMT_rm	YJR073C	YJR073C:1
RXN-PDX5POi_c_FWD-YBR035C	PDX5POi_c	YBR035C	YBR035C:1
RXN-PEMT_rm_FWD-YGR157W	PEMT_rm	YGR157W	YGR157W:1
RXN-PENDPt_c_m_FWD-SPONT	PENDPt_c_m	SPONT	zeroCost
RXN-PENDPt_c_m_REV-SPONT	PENDPt_c_m	SPONT	zeroCost
RXN-PEPSM1_c_FWD-YBL091C	PEPSM1_c	YBL091C	YBL091C:1
RXN-PEPSM1_c_FWD-YLR244C	PEPSM1_c	YLR244C	YLR244C:1
RXN-PETHCT_c_FWD-YGR007W	PETHCT_c	YGR007W	YGR007W:1
RXN-PEt_c_rm_FWD-SPONT	PEt_c_rm	SPONT	zeroCost
RXN-PEt_c_rm_REV-SPONT	PEt_c_rm	SPONT	zeroCost
RXN-PEt_en_rm_FWD-SPONT	PEt_en_rm	SPONT	zeroCost
RXN-PEt_en_rm_REV-SPONT	PEt_en_rm	SPONT	zeroCost
RXN-PEt_gm_rm_FWD-YAL026C	PEt_gm_rm	YAL026C	YAL026C:1
RXN-PEt_gm_rm_REV-YAL026C	PEt_gm_rm	YAL026C	YAL026C:1
RXN-PEt_l_rm_FWD-SPONT	PEt_l_rm	SPONT	zeroCost
RXN-PEt_l_rm_REV-SPONT	PEt_l_rm	SPONT	zeroCost
RXN-PEt_mm_rm_FWD-SPONT	PEt_mm_rm	SPONT	zeroCost
RXN-PEt_mm_rm_REV-SPONT	PEt_mm_rm	SPONT	zeroCost
RXN-PEt_rm_vm_FWD-SPONT	PEt_rm_vm	SPONT	zeroCost
RXN-PEt_rm_vm_REV-SPONT	PEt_rm_vm	SPONT	zeroCost
RXN-PFK_4_c_FWD-YIL107C	PFK_4_c	YIL107C	YIL107C:1
RXN-PFK_4_c_FWD-YOL136C	PFK_4_c	YOL136C	YOL136C:1
RXN-PFK_c_FWD-YMR205C	PFK_c	YMR205C	YMR205C:1
RXN-PGAMT_c_FWD-YEL058W	PGAMT_c	YEL058W	YEL058W:1
RXN-PGAMT_c_REV-YEL058W	PGAMT_c	YEL058W	YEL058W:1
RXN-PGCD_c_FWD-YER081W	PGCD_c	YER081W	YER081W:1
RXN-PGCD_c_FWD-YIL074C	PGCD_c	YIL074C	YIL074C:1
RXN-PGI_c_FWD-YBR196C	PGI_c	YBR196C	YBR196C:1
RXN-PGI_c_REV-YBR196C	PGI_c	YBR196C	YBR196C:1
RXN-PGK_c_FWD-YCR012W	PGK_c	YCR012W	YCR012W:1
RXN-PGK_c_REV-YCR012W	PGK_c	YCR012W	YCR012W:1
RXN-PGL_c_FWD-YGR248W	PGL_c	YGR248W	YGR248W:1
RXN-PGL_c_FWD-YHR163W	PGL_c	YHR163W	YHR163W:1
RXN-PGMT_c_FWD-YKL127W	PGMT_c	YKL127W	YKL127W:1
RXN-PGMT_c_FWD-YMR105C	PGMT_c	YMR105C	YMR105C:1
RXN-PGMT_c_REV-YKL127W	PGMT_c	YKL127W	YKL127W:1
RXN-PGMT_c_REV-YMR105C	PGMT_c	YMR105C	YMR105C:1
RXN-PGM_c_FWD-YKL152C	PGM_c	YKL152C	YKL152C:1
RXN-PGM_c_FWD-YOR283W	PGM_c	YOR283W	YOR283W:1
RXN-PGM_c_REV-YKL152C	PGM_c	YKL152C	YKL152C:1
RXN-PGM_c_REV-YOR283W	PGM_c	YOR283W	YOR283W:1
RXN-PGPP_mm_FWD-YHR100C	PGPP_mm	YHR100C	YHR100C:1
RXN-PGPS_mm_FWD-YCL004W	PGPS_mm	YCL004W	YCL004W:1
RXN-PHCD_m_FWD-YHR037W	PHCD_m	YHR037W	YHR037W:1
RXN-PHCD_m_REV-YHR037W	PHCD_m	YHR037W	YHR037W:1
RXN-PHCHGS_m_FWD-SPONT	PHCHGS_m	SPONT	zeroCost
RXN-PHEACt_c_e_FWD-SPONT	PHEACt_c_e	SPONT	zeroCost
RXN-PHETA1_c_FWD-YGL202W	PHETA1_c	YGL202W	YGL202W:1
RXN-PHETA1_c_FWD-YHR137W	PHETA1_c	YHR137W	YHR137W:1
RXN-PHETA1_c_REV-YGL202W	PHETA1_c	YGL202W	YGL202W:1
RXN-PHETA1_c_REV-YHR137W	PHETA1_c	YHR137W	YHR137W:1
RXN-PHETRS_c_FWD-YFL022CYLR060W	PHETRS_c	YFL022CYLR060W	YFL022C:1,YLR060W:1
RXN-PHETRS_m_FWD-YPR047W	PHETRS_m	YPR047W	YPR047W:1
RXN-PHEt_c_m_FWD-SPONT	PHEt_c_m	SPONT	zeroCost
RXN-PHEtps_e_FWD-YBR068C	PHEtps_e	YBR068C	YBR068C:1
RXN-PHEtps_e_FWD-YCL025C	PHEtps_e	YCL025C	YCL025C:1
RXN-PHEtps_e_FWD-YDR046C	PHEtps_e	YDR046C	YDR046C:1
RXN-PHEtps_e_FWD-YKR039W	PHEtps_e	YKR039W	YKR039W:1
RXN-PHEtps_e_FWD-YOL020W	PHEtps_e	YOL020W	YOL020W:1
RXN-PHEtps_e_REV-YBR068C	PHEtps_e	YBR068C	YBR068C:1
